,X,collisions
675,675,"[0.1905999932471216, 0.23093027182171197, 0.20556962025316455, 0.22484967231943787, 0.20683252877831415, 0.2010730193008503, 0.20558949606777602, 0.21286225765047626, 0.2145414021342699, 0.2069023739573836, 0.21890513660464017, 0.2276502363268062, 0.2174324004996118, 0.21578094402052805, 0.20566992912588591, 0.2159389972332816, 0.21587033597838934, 0.19954763351563026, 0.21595626202288143, 0.21282779129494458]"
676,676,"[0.21717444055001348, 0.21692836444504346, 0.228907540364715, 0.21860355348774485, 0.19785591477598355, 0.21690036402858298, 0.23171883432271992, 0.21998583999190857, 0.21107966033158107, 0.2155692660395806, 0.20836142953472692, 0.2335412101803472, 0.23006372863067742, 0.20527592480291085, 0.2259879392244719, 0.21708796764408494, 0.22436048667048633, 0.20218431874873594, 0.23046585316523968, 0.21829395706245155]"
677,677,"[0.2196230225513295, 0.21236912096421237, 0.21513488027481226, 0.2124730748519117, 0.2196640748594702, 0.20751732956457367, 0.20196580045778914, 0.20502035734715165, 0.2153292042547462, 0.2167648544016159, 0.22127946127946127, 0.22098033934823594, 0.21953601131351225, 0.2153602800121159, 0.23442336159332525, 0.2051851851851852, 0.21690557911030353, 0.2095033123717927, 0.2357931591704821, 0.20355232616813]"
678,678,"[0.20744823877386395, 0.1955784027147801, 0.1913134097556056, 0.23812565128239604, 0.20916635865730318, 0.22790979060935032, 0.21342611267984402, 0.2176761060163257, 0.2163770210763387, 0.20168660126327106, 0.22216992233466698, 0.2032867320876462, 0.2179857565170653, 0.19850665949145702, 0.18546408041147006, 0.2136160489263752, 0.22364883033073407, 0.23233919505060355, 0.21480684530813973, 0.21195414663663562]"
679,679,"[0.2057836822329576, 0.23531780656419893, 0.205849797068393, 0.20427074939564868, 0.22359497750621096, 0.20290001006947941, 0.21164109966097144, 0.21169402208572483, 0.23969660357094913, 0.19530699251401523, 0.23181299120037616, 0.22331856625050342, 0.19563758389261746, 0.2162125889142397, 0.1971344205086907, 0.22341139367912502, 0.22480203999463158, 0.21032677984298465, 0.21456620238295016, 0.2395973154362416]"
680,680,"[0.21004520341536917, 0.20834870075440068, 0.23352329869259136, 0.21572438754649956, 0.2026198532614158, 0.2039222259470332, 0.20272852210639225, 0.20554233823677245, 0.21283942339926248, 0.2365079896820877, 0.18941373534338357, 0.23039790821628509, 0.21729950735614464, 0.2186180550901414, 0.21565473797078138, 0.20399410266720278, 0.19671032796221233, 0.19382935245050417, 0.21413491504976376, 0.2053155478097664]"
681,681,"[0.20800428322848347, 0.20363490310272114, 0.20983442047165077, 0.20521651897675974, 0.21992173127738568, 0.20967903878978547, 0.22023351510488107, 0.22691972953069559, 0.21398461023753765, 0.178400455291085, 0.20805728434718598, 0.1975895547371945, 0.23454022219247758, 0.21981589958158995, 0.23005888650963596, 0.19633893313700557, 0.2095840444399826, 0.24029710920770878, 0.20084983940042828, 0.19337571094011374]"
682,682,"[0.20049430546741925, 0.20924403448967316, 0.20646217588879978, 0.21664438502673797, 0.22845403527525387, 0.21673016509591606, 0.20046775810223855, 0.22388159433363403, 0.20801871032408953, 0.19148865041955002, 0.2341150531168571, 0.20030065141139136, 0.20776530339481422, 0.20776225178846025, 0.21783303255130004, 0.21374632451216252, 0.2148083798322697, 0.22533328878345418, 0.2109113991714553, 0.2150160384923817]"
683,683,"[0.21935032017075773, 0.19592994161801502, 0.1751276659657555, 0.22652781949868162, 0.20593828190158464, 0.2015144439255454, 0.19026651989726143, 0.21779171810871234, 0.21444062593840713, 0.21044377711044376, 0.2440952762209768, 0.21920459095155478, 0.21930556018811914, 0.20304991991457555, 0.22192932697120357, 0.2016820745586223, 0.22654164442071542, 0.22501667778519013, 0.22065790351638087, 0.2237939547607927]"
684,684,"[0.21006192981287874, 0.19993336665000833, 0.2054169304061032, 0.21157691282324714, 0.21449033977348433, 0.197002997002997, 0.19685459149673465, 0.23011297363948413, 0.22177808867126345, 0.19708175094943034, 0.18658581281444708, 0.2215670597641415, 0.20868030111251748, 0.20708501349685074, 0.19521381195213813, 0.22891686650679458, 0.21598934043970686, 0.2142523987206823, 0.22619563406098983, 0.21304594063364093]"
685,685,"[0.22154214623112234, 0.22597497670704114, 0.19800365995674596, 0.22011909118126477, 0.23914417861777526, 0.24333677170332413, 0.22258440046565775, 0.21558061404384127, 0.21403135088361566, 0.23157264502394892, 0.22562516626762436, 0.22425492283129325, 0.2024217424570041, 0.22570772762050498, 0.22434041986891573, 0.2082113388341762, 0.23589897174802835, 0.22570877146279783, 0.227423859555792, 0.19946773120425815]"
686,686,"[0.21800239234449761, 0.22258761003155622, 0.22130684649370494, 0.21101587934356522, 0.2111207068358467, 0.2327188174721807, 0.19336411039888404, 0.22096345514950166, 0.2052720693204077, 0.2063602831223208, 0.2122179014192176, 0.22870238134776977, 0.22994581297164324, 0.20655422006773358, 0.2183472831141225, 0.216906271788572, 0.2138799375436032, 0.20662968744810176, 0.2212068850933741, 0.20511712909121116]"
687,687,"[0.22804166113838398, 0.216433995423948, 0.20639130146522575, 0.22510449147482253, 0.226793178952956, 0.21661858814947446, 0.21026797559034227, 0.2045929711611854, 0.23406513232075346, 0.22369992040329, 0.21213629275737367, 0.20774356084463155, 0.21494428230299814, 0.19755215761716807, 0.23230580349736205, 0.2163605013595066, 0.21347755399980092, 0.20774309126497031, 0.2137078055573977, 0.19434124983415152]"
688,688,"[0.20295520805724887, 0.20601583463080134, 0.24519931134949013, 0.2216259193003379, 0.21183326159653015, 0.21755560712036331, 0.22038220779650913, 0.20716154890854285, 0.2202682563338301, 0.24088364852780444, 0.2278720021200477, 0.21161427104382682, 0.22055901443899853, 0.2045093365117203, 0.21890431843038477, 0.19999337331433684, 0.2075590446851502, 0.22776213351002153, 0.2031255173327153, 0.21033809066525383]"
689,689,"[0.20827682027192432, 0.19563564225491817, 0.20430712229977835, 0.21448173251777153, 0.21279338842975207, 0.2215204523659932, 0.22891167714191202, 0.22176285761534645, 0.21165613733337743, 0.21138587675218196, 0.22030144774244728, 0.2229794554537334, 0.2303315026798121, 0.2129932850385366, 0.22568054774584065, 0.21273779983457403, 0.19998676898650436, 0.2230525062822378, 0.24303948151577276, 0.2127286560153485]"
690,690,"[0.21694467382328653, 0.22126493695121147, 0.22985468956406868, 0.2154227212681638, 0.22130443401837044, 0.2183938422913019, 0.22537490916297814, 0.18638525564803804, 0.22425803043808393, 0.2270489907832579, 0.2055793991416309, 0.24136678771871906, 0.20513243939494022, 0.21140895285884062, 0.21112945838837516, 0.22265160523186683, 0.23447615272823358, 0.2140829261851314, 0.22850536746490505, 0.22690630368706224]"
691,691,"[0.1994131997098965, 0.2064905511031958, 0.1994257804765362, 0.2353542683731363, 0.21668425913708933, 0.21822739716990466, 0.2224090744221321, 0.24411396161709426, 0.20937366008113725, 0.21773129206810082, 0.23258956527471078, 0.21537142668732895, 0.23251903867075463, 0.20781105686766063, 0.195176668536175, 0.22825011542774223, 0.1962801741195093, 0.21655399835119538, 0.23382362640986742, 0.22117065127782357]"
692,692,"[0.25108638398735844, 0.18456420054022005, 0.21477261500971448, 0.2062942824188499, 0.21502897787144362, 0.22326515825181964, 0.21787194841087057, 0.236460013828071, 0.20626193454928557, 0.21624024498666403, 0.23075909330521877, 0.19602160453168224, 0.21189566592016862, 0.21907522065604004, 0.2077695473251029, 0.2208582900019746, 0.207613026441437, 0.21195455293923926, 0.19620753226231236, 0.22086899275839367]"
693,693,"[0.2058591438153482, 0.20879229276953934, 0.21027176416397975, 0.22902143890569512, 0.22166677629415246, 0.20303867403314918, 0.22014999013222813, 0.22043541173375428, 0.20183365646873255, 0.21615225322946455, 0.24460668245198633, 0.21298274445357437, 0.22000723708016712, 0.21445711843792117, 0.18273310310804144, 0.20300578795053933, 0.2047194925559536, 0.2317610683507664, 0.23481262327416175, 0.20022356654392426]"
694,694,"[0.20710486571672468, 0.2503611293499672, 0.2083839411745396, 0.21008403361344538, 0.19955348348545537, 0.19092223755998158, 0.23749014972419227, 0.2287609602311911, 0.2156669621458354, 0.2242613263296126, 0.22299182614975543, 0.21556394680676408, 0.2055123024867777, 0.22582657517155333, 0.21856631530555282, 0.20694412508622673, 0.2215509882461094, 0.23876284597957775, 0.20005911135923288, 0.2085986215950115]"
695,695,"[0.21130776794493608, 0.22977537301196918, 0.19251564701641707, 0.20514334448599358, 0.23253450480280627, 0.22697034245453057, 0.23102656608724173, 0.20411309367620048, 0.22698964206109873, 0.23569133940864093, 0.21932988000786835, 0.22095462890112771, 0.23558716528465143, 0.20651532051702645, 0.21965128474043, 0.21823249713067716, 0.21251065503901384, 0.21088189957692433, 0.21695515342250196, 0.22542461800773822]"
696,696,"[0.21361671469740634, 0.2006939670692985, 0.23496498920227735, 0.22666099086414093, 0.19801105695312243, 0.22374369390028173, 0.21948026444982655, 0.21553868307370075, 0.21638173838999147, 0.22345966130564382, 0.20513743455497382, 0.2178853269589705, 0.21231373833306041, 0.21799364621884518, 0.2251464859733543, 0.20925283216554252, 0.20356125822395338, 0.20064163420303138, 0.21071767827311735, 0.2251326042826272]"
697,697,"[0.2275893645550577, 0.21474579042014058, 0.20481730832080527, 0.2349403497303481, 0.2093152475894754, 0.21489250473763313, 0.23087485288348372, 0.2193097136880638, 0.2160960136041074, 0.19190037262208276, 0.21308258381030254, 0.2118932356404553, 0.22612079395703213, 0.2059718088759525, 0.2003791841004184, 0.22622629169391759, 0.22912786328137763, 0.2462479155086159, 0.21210041184545989, 0.20999247456074338]"
698,698,"[0.21336467208565926, 0.20036560684207091, 0.2346392425726412, 0.21455851150644686, 0.22751754529133345, 0.23583580968553047, 0.2047508728423663, 0.23603721233882813, 0.23314945980350557, 0.2058545181607545, 0.2201619221728911, 0.21014989712942098, 0.2432847025033454, 0.22292598517744622, 0.23458361897300298, 0.1931462140992167, 0.2274923287850101, 0.22293700813114325, 0.2190560125342734, 0.22413061224489797]"
699,699,"[0.22125912408759124, 0.21402719358309694, 0.20994817301737345, 0.20573850668405608, 0.22004499364220273, 0.2241851368970013, 0.20836727379362027, 0.23154395228317198, 0.2226278561882721, 0.21120057371972487, 0.2270386545857506, 0.21265641293013557, 0.20540082186419673, 0.24555740324105774, 0.21983896730449523, 0.22134194053208137, 0.22428473558868625, 0.21418092909535452, 0.20418609200273857, 0.2115315667677064]"
700,700,"[0.22386748242645144, 0.2212311598684853, 0.21966860900419935, 0.23670507062422705, 0.22800963604401328, 0.20956349077178477, 0.21820607085922503, 0.2141160391786795, 0.2341518946170109, 0.24074737150483383, 0.2025341194097912, 0.2081598125976054, 0.20708730597767727, 0.21230669054208043, 0.23968367612600885, 0.2120777824826553, 0.21394410645150796, 0.2166330448363376, 0.22926098426863825, 0.21532656778558418]"
701,701,"[0.21078463238640058, 0.21918164386232897, 0.2151005947931225, 0.22930143354029192, 0.19918738826588656, 0.23182468461438419, 0.21915536916024578, 0.21060330256143545, 0.2224243802592677, 0.2347393411167843, 0.20212627609077313, 0.23490587508534644, 0.23200182013195958, 0.22218972409086477, 0.20938851142680667, 0.23067420843898317, 0.22785015757496996, 0.22642183945401365, 0.19940853400929445, 0.20353090353415482]"
702,702,"[0.22746014739781176, 0.22032852876249837, 0.22170270796804986, 0.20331667423898228, 0.21915452746325795, 0.2217896307832068, 0.24028819004965438, 0.24452234881682736, 0.21026307242611236, 0.21313285486961323, 0.21455005843396963, 0.23162063033529162, 0.22733177448687972, 0.18350261219456793, 0.20757349600882602, 0.21336059986366734, 0.21909893534146974, 0.21454309365362767, 0.1863906285491774, 0.22037637897469176]"
703,703,"[0.22302158273381295, 0.24001037041838158, 0.21735609471672443, 0.23158201795611447, 0.22274436090225563, 0.23264710650024314, 0.20768108896451143, 0.22732576985413291, 0.2244904572113671, 0.22818791946308725, 0.22011926367643245, 0.22571548957961948, 0.20009726049602852, 0.22402334251904685, 0.22003954747317578, 0.20406575235871996, 0.22007972259130829, 0.2357937048202535, 0.20849546044098574, 0.22958737156007908]"
704,704,"[0.21403826852721208, 0.2227509630636755, 0.21416787967006307, 0.22655617777490047, 0.22944395867741832, 0.2367781844091071, 0.2111262223949226, 0.20835625748406097, 0.24813879717744547, 0.21857905810001618, 0.24936057240910414, 0.23251148644276193, 0.20964713499514406, 0.21679181771103057, 0.22259254465441367, 0.24101301897791308, 0.2337704387242998, 0.21691973969631237, 0.2184202007122046, 0.22982592376884747]"
705,705,"[0.21673237251987332, 0.23487763085577576, 0.2264675459012154, 0.2407030467513166, 0.19808575308801654, 0.20548033735095486, 0.22512682974117038, 0.19820372823312765, 0.19553903345724907, 0.1996573792746784, 0.21932773109243697, 0.20391675284384694, 0.21371528339099227, 0.20110522233712513, 0.20821616729693915, 0.22795281951850058, 0.21785795105550707, 0.22929998060888113, 0.21227009729450172, 0.2166607425598604]"
706,706,"[0.22349181756560474, 0.22466505246166263, 0.23315359529882793, 0.2261478398348014, 0.2302502017756255, 0.24298401420959148, 0.24315952503871968, 0.22061150033900495, 0.2131951841451212, 0.2362844702467344, 0.23181436777899697, 0.2261428202479339, 0.20923404529909015, 0.20623083131557707, 0.23471693241236846, 0.22337368845843422, 0.22192099147947328, 0.23328706543142128, 0.21618568016011364, 0.2045982950142082]"
707,707,"[0.2399884016881987, 0.21469308844852586, 0.20742125793868274, 0.244183798414642, 0.2342455597459949, 0.2145805120268266, 0.2413448520404874, 0.2328767123287671, 0.22442797292942313, 0.22860088270352116, 0.241565973900435, 0.23865540801856389, 0.23583051393587884, 0.21135067195204485, 0.22310962256859462, 0.22895796424545015, 0.22631477184841453, 0.2427857488312107, 0.23713134568896052, 0.22446479236523084]"
708,708,"[0.2071651591721119, 0.2157487922705314, 0.2197933099385081, 0.22411795003862992, 0.20037326640280592, 0.2256227070863101, 0.229820663897743, 0.2172079698715679, 0.20016739634303374, 0.22713522559052585, 0.21292689992596647, 0.2212961771141717, 0.21451784162939605, 0.2624211610245849, 0.2241351568785197, 0.23410488362360365, 0.2240780073373238, 0.2255021890291012, 0.22960267885890914, 0.2296675356441698]"
709,709,"[0.20519413731036257, 0.21532576902060366, 0.23222840240491271, 0.2196689699501848, 0.22657104264488326, 0.22550689245204203, 0.2154360474460767, 0.2408508177232272, 0.2238292675087584, 0.23081372927111454, 0.20817808043171013, 0.2238508518161363, 0.21127439945975496, 0.2266692384350789, 0.21511908205573232, 0.2165975637193456, 0.19715368799794397, 0.2112114686123879, 0.22095452354170014, 0.22931799190075208]"
710,710,"[0.22618971164343973, 0.2095904480677879, 0.1982672870206963, 0.22504572143613438, 0.21528936224817144, 0.22472486925273527, 0.21811940585800904, 0.23352371173714945, 0.2096344555345165, 0.20253408179631116, 0.23346166185434714, 0.19958920376135306, 0.21351091142490372, 0.23063097759804865, 0.21356856455493184, 0.23763520236222999, 0.20242108981151463, 0.2052055585866042, 0.21666720148894522, 0.19647613851535672]"
711,711,"[0.22581989548937262, 0.2399499903827659, 0.2160940905012178, 0.2260947560624019, 0.20488070805541303, 0.2568957232099952, 0.1963335683610025, 0.20361468948279177, 0.21331752491428205, 0.2129965056262623, 0.21047741108619034, 0.211897817237732, 0.217694919597668, 0.23456275835549717, 0.22187339825730396, 0.22022111841051115, 0.22307001795332138, 0.2108974358974359, 0.21145896753933413, 0.2202917134156115]"
712,712,"[0.21593345064789635, 0.2215750904028929, 0.21595162683558883, 0.23410932146402383, 0.20476876300208033, 0.23116060286070847, 0.20884395098070585, 0.219749607761519, 0.20634158827670057, 0.227168, 0.21046571136131012, 0.2399167733674776, 0.2088706838618836, 0.25921658986175117, 0.22707339713837585, 0.20360239306395367, 0.231456, 0.21743304214265144, 0.20758521363418148, 0.2354466028738759]"
713,713,"[0.21379001567047234, 0.20148275972262167, 0.22135940945259322, 0.20848643639965492, 0.2185311890526585, 0.2211215849177185, 0.20990852683426087, 0.19739238807401016, 0.21279043753395763, 0.2087487218813906, 0.23382099278093657, 0.20283049006453263, 0.22677447189287656, 0.21823583911057154, 0.22102537876366427, 0.21845839192125782, 0.24941665334824997, 0.22842817908922528, 0.21400728481053102, 0.21972263053620503]"
