,X,collisions
995,995,"[0.23619277350620635, 0.23819095477386934, 0.23719784913814765, 0.26936026936026936, 0.24322830292979547, 0.24121815166591287, 0.2522739836172672, 0.24423337856173677, 0.25125628140703515, 0.23518769787426505, 0.22915724408261723, 0.23719784913814765, 0.2231267902909694, 0.24021307603397155, 0.22915724408261723, 0.22914572864321608, 0.24624352982561937, 0.24423337856173677, 0.24121815166591287, 0.22914572864321608]"
996,996,"[0.23796375320046187, 0.2560240963855422, 0.21185802500125508, 0.2600532155228676, 0.24800441789246447, 0.22189868969325768, 0.25302475023846577, 0.22892715497765953, 0.2399718861388624, 0.23694779116465864, 0.2419800190772629, 0.25101661730006525, 0.22290275616245794, 0.2389558232931727, 0.2550328831768663, 0.25903614457831325, 0.2319393543852603, 0.2550328831768663, 0.26506024096385544, 0.2399718861388624]"
997,997,"[0.22669140879683033, 0.2367220021064246, 0.23872812076834346, 0.24976177340889713, 0.2367220021064246, 0.26581072270424794, 0.2327097647825869, 0.23269809428284854, 0.24574953608505942, 0.24675259541601885, 0.2407342394302623, 0.23772506143738403, 0.2628015447113697, 0.24374341742314057, 0.2397311800993029, 0.23772506143738403, 0.2407342394302623, 0.23070364612066804, 0.2587763289869609, 0.2577733199598796]"
998,998,"[0.23949095646074453, 0.2505135527832056, 0.23648479382734605, 0.2374868480384789, 0.23548273961621324, 0.23246492985971945, 0.2374868480384789, 0.2334786311939476, 0.26253820331679945, 0.24249711909414298, 0.25053855017283705, 0.2515156069943384, 0.2505135527832056, 0.22746630592715067, 0.2525176612054712, 0.24550328172754146, 0.2355092430238966, 0.23047246856054912, 0.22145398066035374, 0.25452176962773687]"
999,999,"[0.2512638270183693, 0.21923019170128635, 0.2582711847439812, 0.24625857150007507, 0.21122178287201562, 0.2582711847439812, 0.23424595825616898, 0.24625857150007507, 0.2502877733847155, 0.2442564692927574, 0.21022073176835676, 0.26126126126126126, 0.2562690825366635, 0.22226114809068614, 0.25526803143300464, 0.23123123123123124, 0.22823965163421592, 0.22323439611592172, 0.25925925925925924, 0.24325541818909854]"
1000,1000,"[0.2440122006100305, 0.24701235061753088, 0.24701235061753088, 0.21801090054502725, 0.264013200660033, 0.21501075053752688, 0.25301265063253164, 0.25701285064253215, 0.247, 0.26201310065503275, 0.243, 0.25101255062753136, 0.24301215060753037, 0.24901245062253113, 0.2360118005900295, 0.25101255062753136, 0.24001200060003, 0.24101205060253011, 0.2280114005700285, 0.2280114005700285]"
1001,1001,"[0.23376623376623376, 0.23877316549278185, 0.24177031819771216, 0.24676557270592936, 0.23377791098456466, 0.2607522853289375, 0.24676557270592936, 0.24676557270592936, 0.22079024926319996, 0.23680135857349782, 0.2507617763125031, 0.24776462360757281, 0.24676557270592936, 0.25275987811579, 0.24275724275724275, 0.23777411459113842, 0.22478645286977372, 0.22278835106648684, 0.26175133623058094, 0.25675608172236375]"
1002,1002,"[0.2395329108238934, 0.22955237287289784, 0.24252707220919206, 0.2345309381237525, 0.21457085828343314, 0.24851539497978942, 0.23154848046309695, 0.23853485702879385, 0.23454264184839563, 0.24252707220919206, 0.24552123359449074, 0.24951344877488896, 0.2465192873895903, 0.23653874943859474, 0.2535056639552872, 0.24750499001996007, 0.22256599630720095, 0.24550898203592814, 0.2754491017964072, 0.2355406956434952]"
1003,1003,"[0.24227318045862412, 0.22433820230320553, 0.2502617279026871, 0.2652176080562341, 0.24128819981055885, 0.23829702377984943, 0.25823819731791214, 0.23728813559322035, 0.24527643451817138, 0.23131761304152748, 0.24426719840478564, 0.2402911411336557, 0.2502617279026871, 0.23929408245675257, 0.23929408245675257, 0.23928215353938184, 0.25624407996410586, 0.23231467171843062, 0.2711999601176529, 0.24825523429710866]"
1004,1004,"[0.2310872055381244, 0.25798097514816476, 0.24104786094925046, 0.2340637450199203, 0.2400398406374502, 0.24503212311370087, 0.2609691717715026, 0.2669455650181782, 0.23606753324368743, 0.2410358565737052, 0.2480203197370387, 0.2460281886548135, 0.24402390438247012, 0.24403605757258828, 0.23606753324368743, 0.24104786094925046, 0.2699566754643693, 0.2480203197370387, 0.2460281886548135, 0.25499277852482694]"
1005,1005,"[0.22588188467087914, 0.2497636698343201, 0.2248868102890691, 0.24676616915422886, 0.23185233096173938, 0.22389173590725905, 0.23881785163440966, 0.25274889297975023, 0.24777352107070003, 0.24777352107070003, 0.2497636698343201, 0.24279814916164982, 0.22886710781630926, 0.2398129260162197, 0.25075874421613015, 0.2298507462686567, 0.222896661525449, 0.2298621821981193, 0.24379322354345986, 0.22687695905268918]"
1006,1006,"[0.2544858094338685, 0.23757455268389663, 0.23758636115115064, 0.23856858846918488, 0.2544858094338685, 0.25846215020627267, 0.2405686167304538, 0.23162184999254437, 0.24156270192355486, 0.22866656726802842, 0.2326159351856454, 0.2505094686614643, 0.24454495750285798, 0.23758636115115064, 0.2485212982752622, 0.2326159351856454, 0.24553904269595905, 0.24752721308216113, 0.21273423132362443, 0.2405686167304538]"
1007,1007,"[0.2522468841551219, 0.24528301886792453, 0.25521350546176763, 0.24628829634043398, 0.24330900243309003, 0.24826216484607747, 0.24529519837131933, 0.2224539450816823, 0.23535253227408143, 0.25522617806246584, 0.2502606882168926, 0.23834351258751676, 0.24926759024777795, 0.21947465117433834, 0.2413228064948607, 0.26813645166095634, 0.23238492477282885, 0.2393366105566314, 0.22940563086548488, 0.2333780227419435]"
1008,1008,"[0.23513071084875242, 0.25695719033682224, 0.21826479488069844, 0.24505183788878418, 0.2569444444444444, 0.2361228235527556, 0.24604395059278733, 0.2232253584007143, 0.24702380952380953, 0.2311622600327397, 0.24604395059278733, 0.2589414157448286, 0.25695719033682224, 0.2281859219207302, 0.2559650776328191, 0.2529887395208096, 0.26588620467285085, 0.23810704896076193, 0.2510292148206934, 0.22719380921672702]"
1009,1009,"[0.22597750136280292, 0.23886218345805044, 0.23687992467416621, 0.2348860257680872, 0.24083250743310208, 0.251746865553298, 0.2507557361613559, 0.24580008920164528, 0.2567025125130086, 0.2477823479855295, 0.2299420189305714, 0.24877347737747163, 0.2576936419049507, 0.24679121859358738, 0.24976460676941376, 0.23591496952579158, 0.2537291243371822, 0.22993062438057482, 0.24480895980970316, 0.24380574826560952]"
1010,1010,"[0.2524877469181643, 0.23664537848408337, 0.23466508242982326, 0.24159611861973365, 0.23466508242982326, 0.24159611861973365, 0.23865155190337112, 0.2406059705926036, 0.2406059705926036, 0.2386256745383435, 0.2316946383484331, 0.2406059705926036, 0.2584286350809446, 0.24554455445544554, 0.2386256745383435, 0.2534778949452943, 0.24158415841584158, 0.22080301005000247, 0.2554581909995544, 0.23961582256547354]"
1011,1011,"[0.23542212770166676, 0.2453138137395519, 0.24927048815470598, 0.24729215094712895, 0.24927048815470598, 0.25322716256986005, 0.2502596567584945, 0.24135713932439784, 0.24432464513576338, 0.22551928783382788, 0.2136604184183194, 0.2502596567584945, 0.24629080118694363, 0.25718383698501407, 0.2403560830860534, 0.24729215094712895, 0.23344379049408973, 0.2512363996043521, 0.2413452027695351, 0.24135713932439784]"
1012,1012,"[0.25198873462127575, 0.22727272727272727, 0.25198873462127575, 0.2510251469789042, 0.25198873462127575, 0.2648221343873518, 0.25198873462127575, 0.26187064578289443, 0.2391422501111715, 0.24802371541501977, 0.23420129453036218, 0.25495330796976134, 0.23222491229803843, 0.24309501457581897, 0.24704777904046643, 0.24309501457581897, 0.2361776767626859, 0.24110671936758893, 0.25001235238895203, 0.23518948564652403]"
1013,1013,"[0.23890616516116295, 0.24285502739523174, 0.2665350444225074, 0.2240979317834049, 0.25666337611056267, 0.2606249074485414, 0.24877832074633496, 0.24186781183671455, 0.25568882965595535, 0.22013820335636722, 0.258650476331507, 0.2349457058242843, 0.23791894960264573, 0.25172754195459035, 0.23594451848561132, 0.2675222112537019, 0.24481737413622903, 0.24976553630485215, 0.23692003948667326, 0.24088059627819736]"
1014,1014,"[0.24064302973519405, 0.2495192070614922, 0.23768430395976134, 0.2416292716603383, 0.2406311637080868, 0.24559932942162616, 0.2455621301775148, 0.24754672321120372, 0.2445759368836292, 0.2495192070614922, 0.23078061048375167, 0.25740914246264607, 0.23472557818432863, 0.21500073968144387, 0.2366980620346171, 0.2633265940135115, 0.25740914246264607, 0.24754672321120372, 0.22190443315745353, 0.2495192070614922]"
1015,1015,"[0.25222917385092863, 0.2463425447022314, 0.254199714271639, 0.2532144440612838, 0.21281836543672103, 0.2236563377506281, 0.25715552490270455, 0.25025863343021826, 0.23747598640461062, 0.24334975369458128, 0.2541871921182266, 0.2600985221674877, 0.25518498448199417, 0.24139120153702154, 0.2413793103448276, 0.22857142857142856, 0.24730282279915267, 0.2640524163751909, 0.24730282279915267, 0.24729064039408866]"
1016,1016,"[0.25688976377952755, 0.24509080171268272, 0.2421259842519685, 0.23622047244094488, 0.26674541069934543, 0.2440944881889764, 0.27168938536489345, 0.2362320980363207, 0.2549338057975294, 0.2421259842519685, 0.2194989910920813, 0.2421379004872287, 0.2312992125984252, 0.23721639844480535, 0.24607510212116737, 0.25788670702298344, 0.25393700787401574, 0.24509080171268272, 0.23524779762783601, 0.24016929967025935]"
1017,1017,"[0.24091646590294508, 0.255653883972468, 0.2359998033334972, 0.23108314076404937, 0.22813314322238065, 0.24484979595850337, 0.2438664634446138, 0.24583312847239294, 0.2477997935001721, 0.2399331333890555, 0.23698313584738678, 0.22911647573627023, 0.25173312355573035, 0.24484979595850337, 0.24681646098628252, 0.25566645361128865, 0.26058311618073654, 0.25467059980334317, 0.2261664781946015, 0.24583312847239294]"
1018,1018,"[0.25443292892578223, 0.2495210963210374, 0.23871506459059874, 0.25345056240483327, 0.2632742276143229, 0.24950884086444008, 0.25345056240483327, 0.25246819588388425, 0.26425659413527186, 0.22496193329731323, 0.25443292892578223, 0.23477406679764243, 0.2495210963210374, 0.2318271119842829, 0.2770137524557957, 0.25246819588388425, 0.23675033154870082, 0.26425659413527186, 0.2554152954467312, 0.25345056240483327]"
1019,1019,"[0.23552502453385674, 0.22964816723097306, 0.2492639842983317, 0.2423945044160942, 0.26105304480102065, 0.2571274351047647, 0.2424063987438049, 0.2581088375288287, 0.25418322783257274, 0.22767419038272815, 0.2649786544972766, 0.24044359389567693, 0.234555179351293, 0.23356231599607458, 0.2482948132881888, 0.22964816723097306, 0.2482948132881888, 0.2502576181363168, 0.235536581775357, 0.2590902399528927]"
1020,1020,"[0.2637384185499289, 0.2421687337614589, 0.24118829354380117, 0.2500122555027207, 0.25491445659100936, 0.23040345114956615, 0.24314917397911662, 0.26372549019607844, 0.25491445659100936, 0.2500122555027207, 0.24412961419677434, 0.24609049463208982, 0.249031815285063, 0.24412961419677434, 0.25197313593803616, 0.24803921568627452, 0.23333333333333334, 0.24313725490196078, 0.25883621746164026, 0.23726653267317024]"
1021,1021,"[0.2301777756011558, 0.2429110142514325, 0.22528037612028012, 0.25172633331700867, 0.23801361477055683, 0.24976737352465841, 0.24976737352465841, 0.26054165238258487, 0.24878789362848328, 0.24878789362848328, 0.22821881580880551, 0.24583741429970618, 0.2311572554973309, 0.24780841373230814, 0.24191968658178256, 0.26641853175963565, 0.23311621528968118, 0.24976737352465841, 0.224300896224105, 0.22428991185112634]"
1022,1022,"[0.25050149224521745, 0.24658740642888596, 0.2397377562503058, 0.24463036352072018, 0.24071627770438866, 0.24755381604696672, 0.2534370566074661, 0.22896281800391388, 0.23679060665362034, 0.24756592788296883, 0.22799549880131123, 0.23483365949119372, 0.24658740642888596, 0.229952541709477, 0.25148001369930034, 0.25244618395303325, 0.24756592788296883, 0.24854444933705172, 0.24854444933705172, 0.254415578061549]"
1023,1023,"[0.2395033970379784, 0.2551444352118872, 0.24926686217008798, 0.27274060315753457, 0.2522117405542793, 0.2502566107825407, 0.24634635123906348, 0.2522117405542793, 0.24242424242424243, 0.24535679374389052, 0.2483014810108021, 0.241458526809717, 0.2531893054401486, 0.2346155726086319, 0.24634635123906348, 0.2688303436140574, 0.2395033970379784, 0.2375482672662398, 0.2570869990224829, 0.25123417566841]"
1024,1024,"[0.2392694955808389, 0.2265735631622638, 0.25587186874359097, 0.24805898725523706, 0.23243322427852922, 0.23046875, 0.23054389219802754, 0.26270814004590065, 0.2421875, 0.2685678011621661, 0.2421875, 0.25684847892963525, 0.23731627520875043, 0.251965427999414, 0.23243322427852922, 0.2578125, 0.2529420381854583, 0.2490234375, 0.2451171875, 0.24708237706919284]"
1025,1025,"[0.23902439024390243, 0.24684130933216256, 0.2585491975218303, 0.24, 0.23512195121951218, 0.24098736523732864, 0.24292682926829268, 0.24684130933216256, 0.24, 0.24488999463388458, 0.24296375786546998, 0.24195121951219511, 0.26733011366408116, 0.2565978828235524, 0.23415776379335576, 0.26637724989024925, 0.23415776379335576, 0.24682926829268292, 0.22049856090541, 0.24781696668130151]"
1026,1026,"[0.23100540962035188, 0.2387914230019493, 0.24853801169590642, 0.25247307636080113, 0.2543859649122807, 0.2504995370144744, 0.246588693957115, 0.2592718943418295, 0.24465129879623762, 0.22319688109161792, 0.2427269626236538, 0.24172717968711926, 0.2699936644085969, 0.25244894975388665, 0.25828460038986356, 0.2251571714021151, 0.27485380116959063, 0.2290559968809396, 0.25539691048194535, 0.24171539961013644]"
1027,1027,"[0.2541506402453868, 0.24246555333755296, 0.2560981547300258, 0.2551243974877063, 0.2395326192794547, 0.2298067091873996, 0.2366858144289748, 0.2560981547300258, 0.23567499148045373, 0.24443795336156954, 0.2551243974877063, 0.24246555333755296, 0.238570524368275, 0.22201665124884365, 0.24343931057987245, 0.23272798091435806, 0.22785919470276061, 0.25804566921466476, 0.26096694094162326, 0.238570524368275]"
1028,1028,"[0.2587674497786857, 0.2587674497786857, 0.24028406050877962, 0.2558490198939637, 0.24806654020137167, 0.24610894941634243, 0.2607130697018337, 0.25, 0.2393112505472056, 0.2558490198939637, 0.2393112505472056, 0.2694552529182879, 0.24708171206225682, 0.24903935016294568, 0.25778210116731515, 0.24320249039350164, 0.24028406050877962, 0.2539033999708157, 0.24221789883268482, 0.23542001070090957]"
1029,1029,"[0.2546285047864328, 0.24102240147723408, 0.264347150007289, 0.24101068999028183, 0.24586977648202138, 0.23519121434472035, 0.25754409835268965, 0.2429661305214053, 0.2526847757422615, 0.2594878273968609, 0.2478134110787172, 0.23132986735338418, 0.256572233830604, 0.228388162690121, 0.23420796890184645, 0.2468415937803693, 0.256572233830604, 0.24782545313183343, 0.2517129112201759, 0.23130375625637786]"
1030,1030,"[0.229126213592233, 0.23884654594883248, 0.24855575513374437, 0.2349628622748677, 0.24372603271685842, 0.24952667605223555, 0.24174757281553397, 0.2543812806446915, 0.24855575513374437, 0.25826496431865625, 0.2592358852371474, 0.2524271844660194, 0.24564299237827078, 0.23693024610455804, 0.2543812806446915, 0.25535220156318267, 0.24174757281553397, 0.24758483421525318, 0.24564299237827078, 0.23495145631067962]"
1031,1031,"[0.2686842232891993, 0.23764489063485136, 0.24152480721664485, 0.23376497405305785, 0.24928464038023182, 0.23764489063485136, 0.24152480721664485, 0.2502546195256802, 0.23375363724539283, 0.2599544109801639, 0.24637470294388672, 0.24154987633965375, 0.22114451988360814, 0.23861486978029972, 0.23861486978029972, 0.24540472379843833, 0.25898443183471553, 0.2250351617440225, 0.2463993016827506, 0.25122459867112856]"
1032,1032,"[0.2451550387596899, 0.23547652502543728, 0.24709302325581395, 0.25001211298997045, 0.23063132903725955, 0.23741460342070836, 0.2693928969426813, 0.25195019138524155, 0.2383836426183439, 0.24613595619942827, 0.25001211298997045, 0.26164058336159696, 0.26260962255923254, 0.2703619361403169, 0.2567829457364341, 0.2364341085271318, 0.2519742260549392, 0.2703488372093023, 0.24129076021125054, 0.23547652502543728]"
1033,1033,"[0.24202526743792052, 0.24975798644724104, 0.26235538990270585, 0.24202526743792052, 0.25170627813543733, 0.2652596931119609, 0.23912096422866547, 0.24202526743792052, 0.25751488455394744, 0.2594510866934508, 0.24686577278667893, 0.23621666101941044, 0.25556631171345595, 0.24104549854791868, 0.25653436592449175, 0.2526621490803485, 0.2478338738564306, 0.24492957064717558, 0.26622779418171255, 0.23428045887990706]"
1034,1034,"[0.2311411992263056, 0.2504956719377146, 0.22825088253784032, 0.25533149572029595, 0.24468085106382978, 0.2621016490159099, 0.2330754352030948, 0.25822050290135395, 0.2398568596160356, 0.2398568596160356, 0.2562986604768122, 0.26306881377242614, 0.24565984815513323, 0.26306881377242614, 0.2524300014507471, 0.22727272727272727, 0.2524300014507471, 0.2601673195028773, 0.22728371778132406, 0.2504956719377146]"
